"go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0009141",77,"GO:0009165",0.48769,0,"nucleoside triphosphate metabolic process","nucleotide biosynthetic process",0.897773307790549,0.19675,0.839
"GO:0045665",118,"GO:0045597",0.48765,2,"negative regulation of neuron differentiation","positive regulation of cell differentiation",0.839701787994891,0.242052631578947,0.712
"GO:0007297",212,"GO:0008354",0.48722,12,"follicle cell of egg chamber migration","germ cell migration",0.876122605363985,0.231111111111111,0.738
"GO:0051641",211,"GO:0046907",0.4868,0,"cellular localization","intracellular transport",0.925743295019157,0.338,0.859
"GO:0033554",153,"GO:0006974",0.48621,7,"cellular response to stress","DNA damage response",0.925265006385696,0.314666666666667,0.895
"GO:0031331",207,"GO:0009894",0.48415,0,"positive regulation of cellular catabolic process","regulation of catabolic process",0.846608556832695,0.211909090909091,0.908
"GO:0044248",56,"GO:0006401",0.48411,0,"cellular catabolic process","RNA catabolic process",0.91754214559387,0.301357142857143,0.833
"GO:0009199",77,"GO:0009165",0.48402,0,"ribonucleoside triphosphate metabolic process","nucleotide biosynthetic process",0.898661558109834,0.199785714285714,0.831
"GO:0051646",1,"GO:0051646",0.48254,7,"mitochondrion localization","mitochondrion localization",0.961289910600255,0.295846153846154,0
"GO:0032880",94,"GO:0070201",0.48254,21,"regulation of protein localization","regulation of establishment of protein localization",0.864544061302682,0.190947368421053,0.953
"GO:0009056",185,"GO:0006914",0.48065,1,"catabolic process","autophagy",0.935482120051086,0.266142857142857,0.762
"GO:0031290",88,"GO:0048812",0.47847,11,"retinal ganglion cell axon guidance","neuron projection morphogenesis",0.884294380587484,0.428777777777778,0.646
"GO:0043161",185,"GO:0006914",0.4775,157,"proteasome-mediated ubiquitin-dependent protein catabolic process","autophagy",0.919628352490421,0.235071428571429,0.633
"GO:0051656",1,"GO:0051646",0.47531,0,"establishment of organelle localization","mitochondrion localization",0.953022988505747,0.246230769230769,0.783
"GO:1903533",94,"GO:0070201",0.47402,0,"regulation of protein targeting","regulation of establishment of protein localization",0.892055555555556,0.294578947368421,0.787
"GO:0018990",87,"GO:0018990",0.47311,24,"ecdysis, chitin-based cuticle","ecdysis, chitin-based cuticle",0.962143039591315,0.37925,0
"GO:0002064",175,"GO:0002064",0.47289,1,"epithelial cell development","epithelial cell development",0.903463601532567,0.419,0
"GO:0050768",118,"GO:0045597",0.46935,5,"negative regulation of neurogenesis","positive regulation of cell differentiation",0.8227969348659,0.250368421052632,0.758
"GO:0071840",104,"GO:0071840",0.46779,0,"cellular component organization or biogenesis","cellular component organization or biogenesis",0.931240740740741,0.46125,0
"GO:0032446",4,"GO:0000209",0.46634,3,"protein modification by small protein conjugation","protein polyubiquitination",0.924953384418902,0.253875,0.882
"GO:0006338",2,"GO:0040029",0.46599,108,"chromatin remodeling","epigenetic regulation of gene expression",0.939193486590038,0.216,0.914
"GO:1903651",210,"GO:0016482",0.46573,0,"positive regulation of cytoplasmic transport","cytosolic transport",0.883729885057471,0.421666666666667,0.77
"GO:0006367",209,"GO:0006352",0.4643,79,"transcription initiation at RNA polymerase II promoter","DNA-templated transcription initiation",0.924553639846743,0.5155,0.969
"GO:0006629",149,"GO:0008610",0.46407,98,"lipid metabolic process","lipid biosynthetic process",0.945975734355045,0.303636363636364,0.889
"GO:0042078",9,"GO:0051302",0.46372,16,"germ-line stem cell division","regulation of cell division",0.896215836526181,0.264764705882353,0.665
"GO:0030510",123,"GO:0007166",0.46255,5,"regulation of BMP signaling pathway","cell surface receptor signaling pathway",0.874,0.34475,0.687
"GO:0002805",146,"GO:0002376",0.46201,0,"regulation of antimicrobial peptide biosynthetic process","immune system process",0.820091315453384,0.1934,0.739
"GO:0030730",113,"GO:0051235",0.4617,5,"sequestering of triglyceride","maintenance of location",0.961183908045977,0.343,0.824
"GO:0051225",116,"GO:0007018",0.46166,40,"spindle assembly","microtubule-based movement",0.925848020434227,0.389428571428571,0.661
"GO:0097688",161,"GO:0072657",0.46077,3,"glutamate receptor clustering","protein localization to membrane",0.917888250319285,0.3194,0.746
"GO:0072578",161,"GO:0072657",0.46077,0,"neurotransmitter-gated ion channel clustering","protein localization to membrane",0.916357598978289,0.3104,0.761
"GO:0061339",14,"GO:0007163",0.46075,0,"establishment or maintenance of monopolar cell polarity","establishment or maintenance of cell polarity",0.979354406130268,0.377315789473684,0.747
"GO:0061162",14,"GO:0007163",0.46075,0,"establishment of monopolar cell polarity","establishment or maintenance of cell polarity",0.978447637292465,0.322631578947368,0.747
"GO:0048814",208,"GO:0048813",0.46054,23,"regulation of dendrite morphogenesis","dendrite morphogenesis",0.811825670498084,0.3515,0.872
"GO:0040018",73,"GO:0045927",0.45981,28,"positive regulation of multicellular organism growth","positive regulation of growth",0.859546615581098,0.322727272727273,0.856
"GO:0042306",94,"GO:0070201",0.45981,3,"regulation of protein import into nucleus","regulation of establishment of protein localization",0.878188378033206,0.182157894736842,0.875
"GO:0048754",203,"GO:0007428",0.4581,2,"branching morphogenesis of an epithelial tube","primary branching, open tracheal system",0.912348659003831,0.235,0.835
"GO:0061138",203,"GO:0007428",0.4581,1,"morphogenesis of a branching epithelium","primary branching, open tracheal system",0.919027458492976,0.235,0.835
"GO:0046843",6,"GO:0030703",0.45771,58,"dorsal appendage formation","eggshell formation",0.869132183908046,0.434818181818182,0.61
"GO:0046668",125,"GO:0010623",0.45628,0,"regulation of retinal cell programmed cell death","programmed cell death involved in cell development",0.842933588761175,0.186428571428571,0.857
"GO:0006023",145,"GO:0006022",0.45612,0,"aminoglycan biosynthetic process","aminoglycan metabolic process",0.924030651340996,0.348894736842105,0.919
"GO:0022900",89,"GO:0006091",0.45601,12,"electron transport chain","generation of precursor metabolites and energy",0.944182630906769,0.31125,0.915
"GO:0048878",83,"GO:0060249",0.45581,0,"chemical homeostasis","anatomical structure homeostasis",0.990021711366539,0.205777777777778,0.774
"GO:0010507",207,"GO:0009894",0.45549,21,"negative regulation of autophagy","regulation of catabolic process",0.864036398467433,0.251727272727273,0.788
"GO:0048468",130,"GO:0030154",0.45543,5,"cell development","cell differentiation",0.895786079182631,0.427,0.857
"GO:0045732",207,"GO:0009894",0.45489,22,"positive regulation of protein catabolic process","regulation of catabolic process",0.847337164750958,0.258636363636364,0.855
"GO:0045814",2,"GO:0040029",0.45477,6,"negative regulation of gene expression, epigenetic","epigenetic regulation of gene expression",0.822305236270753,0.257571428571429,0.97
"GO:0048036",131,"GO:0048036",0.45329,10,"central complex development","central complex development",0.931777777777778,0.483666666666667,0
"GO:0040034",206,"GO:0040034",0.45247,11,"regulation of development, heterochronic","regulation of development, heterochronic",0.904137931034483,1,0
"GO:0016043",104,"GO:0071840",0.45238,5,"cellular component organization","cellular component organization or biogenesis",0.929987867177522,0.45375,0.842
"GO:0030575",81,"GO:0030575",0.45224,0,"nuclear body organization","nuclear body organization",0.954452107279693,0.353,0
"GO:0035078",43,"GO:0006915",0.44883,0,"induction of programmed cell death by ecdysone","apoptotic process",0.87733588761175,0.32595652173913,0.674
"GO:0035081",43,"GO:0006915",0.44883,0,"induction of programmed cell death by hormones","apoptotic process",0.909219667943806,0.32595652173913,0.674
"GO:0012502",43,"GO:0006915",0.44883,0,"induction of programmed cell death","apoptotic process",0.909219667943806,0.32595652173913,0.674
"GO:0035072",43,"GO:0006915",0.44883,15,"ecdysone-mediated induction of salivary gland cell autophagic cell death","apoptotic process",0.806427203065134,0.315869565217391,0.674
"GO:1901575",185,"GO:0006914",0.4488,2,"organic substance catabolic process","autophagy",0.933088122605364,0.243428571428571,0.744
"GO:0050808",92,"GO:1904396",0.44876,81,"synapse organization","regulation of neuromuscular junction development",0.93804533844189,0.2438125,0.87
"GO:0007314",70,"GO:0009948",0.44873,22,"oocyte anterior/posterior axis specification","anterior/posterior axis specification",0.870424648786718,0.2554,0.963
"GO:0030951",14,"GO:0007163",0.44838,10,"establishment or maintenance of microtubule cytoskeleton polarity","establishment or maintenance of cell polarity",0.934936781609195,0.30278947368421,0.83
"GO:0042594",99,"GO:0032104",0.44835,78,"response to starvation","regulation of response to extracellular stimulus",0.948989782886335,0.291125,0.708
"GO:0007528",92,"GO:1904396",0.44701,48,"neuromuscular junction development","regulation of neuromuscular junction development",0.941650702426564,0.2638125,0.953
"GO:0043279",172,"GO:1901698",0.44543,0,"response to alkaloid","response to nitrogen compound",0.954572796934866,0.3718,0.796
"GO:0035089",14,"GO:0007163",0.44497,2,"establishment of apical/basal cell polarity","establishment or maintenance of cell polarity",0.978521072796935,0.298842105263158,0.725
"GO:0090316",94,"GO:0070201",0.44493,3,"positive regulation of intracellular protein transport","regulation of establishment of protein localization",0.863505747126437,0.180157894736842,0.894
"GO:0045837",93,"GO:0042391",0.44363,2,"negative regulation of membrane potential","regulation of membrane potential",0.946848020434227,0.483,0.765
"GO:0045785",5,"GO:0007157",0.44326,4,"positive regulation of cell adhesion","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules",0.908176883780332,0.27765,0.628
"GO:1901565",185,"GO:0006914",0.44291,1,"organonitrogen compound catabolic process","autophagy",0.917671775223499,0.230071428571429,0.701
"GO:0060259",51,"GO:0060259",0.44178,12,"regulation of feeding behavior","regulation of feeding behavior",0.891318007662835,0.375,0
"GO:0008103",14,"GO:0007163",0.44142,19,"oocyte microtubule cytoskeleton polarization","establishment or maintenance of cell polarity",0.857350574712644,0.337263157894737,0.773
"GO:0007517",157,"GO:0007517",0.44112,40,"muscle organ development","muscle organ development",0.942217752234994,0.375,0
"GO:0022904",89,"GO:0006091",0.44068,12,"respiratory electron transport chain","generation of precursor metabolites and energy",0.94451404853129,0.3115,0.908
"GO:0016567",4,"GO:0000209",0.44014,208,"protein ubiquitination","protein polyubiquitination",0.926021711366539,0.26025,0.899
"GO:0007501",55,"GO:0042659",0.43981,5,"mesodermal cell fate specification","regulation of cell fate specification",0.907636653895275,0.464833333333333,0.711
"GO:0008104",158,"GO:0015031",0.43934,74,"protein localization","protein transport",0.925886973180077,0.2304,0.918
"GO:0035335",15,"GO:0035335",0.43922,14,"peptidyl-tyrosine dephosphorylation","peptidyl-tyrosine dephosphorylation",0.922309067688378,0.4568,0
"GO:0007618",107,"GO:0007618",0.43865,3,"mating","mating",0.975590038314176,0.5755,0
"GO:0008049",86,"GO:0007619",0.43864,88,"male courtship behavior","courtship behavior",0.925456577266922,0.2144,0.977
"GO:0000122",205,"GO:0010629",0.43846,280,"negative regulation of transcription by RNA polymerase II","negative regulation of gene expression",0.832347381864623,0.2491875,0.754
"GO:0042595",99,"GO:0032104",0.4364,7,"behavioral response to starvation","regulation of response to extracellular stimulus",0.959989144316731,0.4145,0.583
"GO:0042754",35,"GO:0042754",0.43595,1,"negative regulation of circadian rhythm","negative regulation of circadian rhythm",0.92797190293742,0.338428571428571,0
"GO:0042321",35,"GO:0042754",0.43595,5,"negative regulation of circadian sleep/wake cycle, sleep","negative regulation of circadian rhythm",0.886226053639847,0.333714285714286,0.974
"GO:0055086",77,"GO:0009165",0.43316,0,"nucleobase-containing small molecule metabolic process","nucleotide biosynthetic process",0.89944380587484,0.218892857142857,0.922
"GO:0035063",81,"GO:0030575",0.43267,2,"nuclear speck organization","nuclear body organization",0.958168582375479,0.391833333333333,0.927
"GO:0048168",36,"GO:0007268",0.43142,3,"regulation of neuronal synaptic plasticity","chemical synaptic transmission",0.903572796934866,0.335545454545455,0.696
"GO:0046824",94,"GO:0070201",0.43039,1,"positive regulation of nucleocytoplasmic transport","regulation of establishment of protein localization",0.86998595146871,0.244263157894737,0.742
"GO:0042330",78,"GO:0040017",0.42829,2,"taxis","positive regulation of locomotion",0.952188378033206,0.234909090909091,0.821
"GO:1902532",23,"GO:0035556",0.42827,0,"negative regulation of intracellular signal transduction","intracellular signal transduction",0.846553001277139,0.28225,0.79
"GO:0023052",26,"GO:0007165",0.42614,2,"signaling","signal transduction",0.891424010217114,0.373375,0.88
"GO:0007525",157,"GO:0007517",0.42483,25,"somatic muscle development","muscle organ development",0.95134993614304,0.3008,0.791
"GO:0044719",204,"GO:0048569",0.42444,12,"regulation of imaginal disc-derived wing size","post-embryonic animal organ development",0.872639846743295,0.574,0.652
"GO:0071826",76,"GO:0071826",0.42383,0,"protein-RNA complex organization","protein-RNA complex organization",0.944744572158365,0.397666666666667,0
"GO:0060446",203,"GO:0007428",0.4237,18,"branching involved in open tracheal system development","primary branching, open tracheal system",0.908214559386973,0.2352,0.837
"GO:0016579",4,"GO:0000209",0.42318,93,"protein deubiquitination","protein polyubiquitination",0.931329501915709,0.319875,0.733
"GO:0046669",125,"GO:0010623",0.4219,2,"regulation of compound eye retinal cell programmed cell death","programmed cell death involved in cell development",0.842856960408685,0.183428571428571,0.857
"GO:0046426",202,"GO:0046425",0.42058,25,"negative regulation of receptor signaling pathway via JAK-STAT","regulation of receptor signaling pathway via JAK-STAT",0.873035121328225,0.5165,0.967
