"go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0042321",152,"GO:0048511",0.51305,5,"negative regulation of circadian sleep/wake cycle, sleep","rhythmic process",0.882588566827697,0.333714285714286,0.699
"GO:0007560",60,"GO:0009886",0.51296,10,"imaginal disc morphogenesis","post-embryonic animal morphogenesis",0.884530595813204,0.312,0.969
"GO:1901576",157,"GO:1901576",0.5129,0,"organic substance biosynthetic process","organic substance biosynthetic process",0.925986312399356,0.391,0
"GO:0010558",50,"GO:0051253",0.51133,0,"negative regulation of macromolecule biosynthetic process","negative regulation of RNA metabolic process",0.82864653784219,0.17875,0.816
"GO:0042023",166,"GO:0006259",0.51106,19,"DNA endoreduplication","DNA metabolic process",0.93607729468599,0.387375,0.683
"GO:0016198",165,"GO:0008037",0.50997,2,"axon choice point recognition","cell recognition",0.863531400966184,0.2852,0.878
"GO:0070304",38,"GO:0031347",0.50929,0,"positive regulation of stress-activated protein kinase signaling cascade","regulation of defense response",0.862246376811594,0.236916666666667,0.755
"GO:0032874",38,"GO:0031347",0.50929,4,"positive regulation of stress-activated MAPK cascade","regulation of defense response",0.861661030595813,0.236166666666667,0.755
"GO:0071897",166,"GO:0006259",0.50902,5,"DNA biosynthetic process","DNA metabolic process",0.93069001610306,0.367875,0.742
"GO:0048167",73,"GO:1900073",0.50846,25,"regulation of synaptic plasticity","regulation of neuromuscular synaptic transmission",0.900765700483092,0.308272727272727,0.757
"GO:0050795",57,"GO:0045995",0.50784,1,"regulation of behavior","regulation of embryonic development",0.875588566827697,0.26425,0.626
"GO:0031032",10,"GO:0030029",0.50781,13,"actomyosin structure organization","actin filament-based process",0.943469404186795,0.34525,0.839
"GO:0045934",50,"GO:0051253",0.50663,0,"negative regulation of nucleobase-containing compound metabolic process","negative regulation of RNA metabolic process",0.840822061191626,0.2113125,0.984
"GO:2000027",171,"GO:0022603",0.50585,0,"regulation of animal organ morphogenesis","regulation of anatomical structure morphogenesis",0.874201288244767,0.3795,0.828
"GO:0043414",20,"GO:0032259",0.50499,0,"macromolecule methylation","methylation",0.949578904991949,0.294,0.989
"GO:0007315",143,"GO:0007316",0.50398,25,"pole plasm assembly","pole plasm RNA localization",0.840082930756844,0.222333333333333,0.962
"GO:0048133",156,"GO:0051301",0.50379,8,"male germ-line stem cell asymmetric division","cell division",0.905201288244767,0.253111111111111,0.697
"GO:0044772",158,"GO:0022402",0.50335,8,"mitotic cell cycle phase transition","cell cycle process",0.978529790660225,0.305,0.755
"GO:0051651",53,"GO:0051651",0.50315,0,"maintenance of location in cell","maintenance of location in cell",0.951487922705314,0.325666666666667,0
"GO:0045494",19,"GO:0060250",0.50274,20,"photoreceptor cell maintenance","germ-line stem-cell niche homeostasis",0.955960547504026,0.373153846153846,0.81
"GO:0042325",32,"GO:0019637",0.50193,6,"regulation of phosphorylation","organophosphate metabolic process",0.880028985507246,0.2500625,0.637
"GO:0016199",165,"GO:0008037",0.5017,32,"axon midline choice point recognition","cell recognition",0.864134460547504,0.2876,0.874
"GO:0046154",161,"GO:0042440",0.50124,2,"rhodopsin metabolic process","pigment metabolic process",0.947437198067633,0.203,0.846
"GO:0007285",27,"GO:0045926",0.50048,4,"primary spermatocyte growth","negative regulation of growth",0.90417230273752,0.407791666666667,0.558
"GO:0046822",89,"GO:0051050",0.50048,6,"regulation of nucleocytoplasmic transport","positive regulation of transport",0.890537037037037,0.3111,0.733
"GO:1900117",124,"GO:0010623",0.50008,3,"regulation of execution phase of apoptosis","programmed cell death involved in cell development",0.936958132045089,0.448947368421053,0.572
"GO:0007317",47,"GO:0006403",0.49953,24,"regulation of pole plasm oskar mRNA localization","RNA localization",0.777584541062802,0.2607,0.808
"GO:1904580",47,"GO:0006403",0.49953,3,"regulation of intracellular mRNA localization","RNA localization",0.887905797101449,0.2581,0.823
"GO:0007296",143,"GO:0007316",0.49743,3,"vitellogenesis","pole plasm RNA localization",0.915367954911433,0.343,0.781
"GO:0030866",170,"GO:0030865",0.49544,34,"cortical actin cytoskeleton organization","cortical cytoskeleton organization",0.946751207729469,0.5065,0.987
"GO:0016070",169,"GO:0046483",0.49483,6,"RNA metabolic process","heterocycle metabolic process",0.902802737520129,0.3588,0.817
"GO:0007552",142,"GO:0007552",0.49424,37,"metamorphosis","metamorphosis",0.90736231884058,0.629,0
"GO:0010605",50,"GO:0051253",0.4928,0,"negative regulation of macromolecule metabolic process","negative regulation of RNA metabolic process",0.847900161030596,0.1850625,0.825
"GO:0032102",133,"GO:0032103",0.49109,0,"negative regulation of response to external stimulus","positive regulation of response to external stimulus",0.870889694041868,0.368333333333333,0.833
"GO:0051047",89,"GO:0051050",0.49099,2,"positive regulation of secretion","positive regulation of transport",0.890614331723027,0.263166666666667,0.881
"GO:0009058",157,"GO:1901576",0.48929,29,"biosynthetic process","organic substance biosynthetic process",0.928268115942029,0.39125,0.823
"GO:0010977",147,"GO:0031344",0.48821,2,"negative regulation of neuron projection development","regulation of cell projection organization",0.821705314009662,0.3488,0.797
"GO:0032104",129,"GO:0042594",0.48774,0,"regulation of response to extracellular stimulus","response to starvation",0.912909822866345,0.383625,0.708
"GO:0032107",129,"GO:0042594",0.48774,0,"regulation of response to nutrient levels","response to starvation",0.912902576489533,0.382875,0.709
"GO:1903532",89,"GO:0051050",0.48481,0,"positive regulation of secretion by cell","positive regulation of transport",0.88017230273752,0.2646,0.876
"GO:0030155",39,"GO:0098742",0.48433,4,"regulation of cell adhesion","cell-cell adhesion via plasma-membrane adhesion molecules",0.926065217391304,0.268615384615385,0.738
"GO:0022411",16,"GO:0022411",0.48421,0,"cellular component disassembly","cellular component disassembly",0.948181964573269,0.247333333333333,0
"GO:0046330",38,"GO:0031347",0.48329,44,"positive regulation of JNK cascade","regulation of defense response",0.862797101449275,0.240833333333333,0.748
"GO:0018108",168,"GO:0018205",0.48279,12,"peptidyl-tyrosine phosphorylation","peptidyl-lysine modification",0.933917874396135,0.38225,0.709
"GO:0018212",168,"GO:0018205",0.48279,1,"peptidyl-tyrosine modification","peptidyl-lysine modification",0.949119162640902,0.3785,0.716
"GO:0051716",167,"GO:0050896",0.48209,0,"cellular response to stimulus","response to stimulus",0.915280998389694,0.6205,0.759
"GO:0007307",166,"GO:0006259",0.48093,25,"eggshell chorion gene amplification","DNA metabolic process",0.823961352657005,0.391125,0.677
"GO:0006277",166,"GO:0006259",0.48093,2,"DNA amplification","DNA metabolic process",0.935793880837359,0.38825,0.681
"GO:0008039",165,"GO:0008037",0.48044,37,"synaptic target recognition","cell recognition",0.892803542673108,0.306,0.915
"GO:0006915",124,"GO:0010623",0.47842,80,"apoptotic process","programmed cell death involved in cell development",0.974004025764895,0.240736842105263,0.812
"GO:0034728",101,"GO:0006338",0.47839,11,"nucleosome organization","chromatin remodeling",0.947149758454106,0.312636363636364,0.867
"GO:0048534",67,"GO:0002682",0.4783,0,"hematopoietic or lymphoid organ development","regulation of immune system process",0.907520933977456,0.386,0.726
"GO:0043052",159,"GO:0009314",0.47752,19,"thermotaxis","response to radiation",0.942480676328502,0.3965,0.634
"GO:2000243",136,"GO:2000243",0.47638,1,"positive regulation of reproductive process","positive regulation of reproductive process",0.902868760064412,0.415,0
"GO:0007455",164,"GO:0009887",0.47635,25,"eye-antennal disc morphogenesis","animal organ morphogenesis",0.90879307568438,0.519333333333333,0.632
"GO:0051963",93,"GO:0065008",0.47325,5,"regulation of synapse assembly","regulation of biological quality",0.805867954911433,0.268285714285714,0.73
"GO:2000648",147,"GO:0031344",0.47287,9,"positive regulation of stem cell proliferation","regulation of cell projection organization",0.914856682769726,0.4034,0.642
"GO:0048499",163,"GO:0007030",0.47202,5,"synaptic vesicle membrane organization","Golgi organization",0.959328502415459,0.6345,0.731
"GO:0010506",103,"GO:0009894",0.47101,41,"regulation of autophagy","regulation of catabolic process",0.876993558776167,0.233222222222222,0.894
"GO:0009593",77,"GO:0016048",0.47005,46,"detection of chemical stimulus","detection of temperature stimulus",0.937247181964573,0.232076923076923,0.704
"GO:0009059",157,"GO:1901576",0.47003,0,"macromolecule biosynthetic process","organic substance biosynthetic process",0.903716586151369,0.40375,0.794
"GO:0036211",127,"GO:0036211",0.46986,28,"protein modification process","protein modification process",0.924848631239936,0.462666666666667,0
"GO:0030258",120,"GO:0030258",0.46849,8,"lipid modification","lipid modification",0.937639291465378,0.6,0
"GO:0051239",57,"GO:0045995",0.46635,0,"regulation of multicellular organismal process","regulation of embryonic development",0.87078421900161,0.2885625,0.731
"GO:1901654",74,"GO:0048149",0.46631,0,"response to ketone","behavioral response to ethanol",0.944188405797102,0.33475,0.673
"GO:0051057",9,"GO:0007264",0.4654,0,"positive regulation of small GTPase mediated signal transduction","small GTPase mediated signal transduction",0.864987922705314,0.225727272727273,0.865
"GO:0046579",9,"GO:0007264",0.4654,27,"positive regulation of Ras protein signal transduction","small GTPase mediated signal transduction",0.864895330112721,0.215272727272727,0.865
"GO:0030111",48,"GO:0060828",0.46537,2,"regulation of Wnt signaling pathway","regulation of canonical Wnt signaling pathway",0.867119162640902,0.222571428571429,0.986
"GO:0051052",131,"GO:0051052",0.46512,0,"regulation of DNA metabolic process","regulation of DNA metabolic process",0.879322866344605,0.337,0
"GO:0050805",73,"GO:1900073",0.4649,4,"negative regulation of synaptic transmission","regulation of neuromuscular synaptic transmission",0.899472624798712,0.352,0.717
"GO:0030334",7,"GO:0050918",0.46483,9,"regulation of cell migration","positive chemotaxis",0.910307568438003,0.257842105263158,0.673
"GO:2000145",7,"GO:0050918",0.46483,0,"regulation of cell motility","positive chemotaxis",0.910235909822866,0.255894736842105,0.675
"GO:0009636",23,"GO:0009636",0.46288,13,"response to toxic substance","response to toxic substance",0.944970209339775,0.3425,0
"GO:1903533",99,"GO:1900180",0.46169,0,"regulation of protein targeting","regulation of protein localization to nucleus",0.90343961352657,0.397571428571429,0.662
"GO:0042306",99,"GO:1900180",0.46169,3,"regulation of protein import into nucleus","regulation of protein localization to nucleus",0.890727053140097,0.266571428571429,0.973
"GO:0001932",32,"GO:0019637",0.46108,7,"regulation of protein phosphorylation","organophosphate metabolic process",0.864793880837359,0.2630625,0.62
"GO:0030951",139,"GO:0030010",0.46042,10,"establishment or maintenance of microtubule cytoskeleton polarity","establishment of cell polarity",0.943338164251208,0.253333333333333,0.739
"GO:0040014",27,"GO:0045926",0.46031,15,"regulation of multicellular organism growth","negative regulation of growth",0.862639291465378,0.292166666666667,0.734
"GO:0043473",72,"GO:0048070",0.45552,0,"pigmentation","regulation of developmental pigmentation",0.990452495974235,0.276333333333333,0.877
"GO:0048066",72,"GO:0048070",0.45552,14,"developmental pigmentation","regulation of developmental pigmentation",0.990371980676328,0.269333333333333,0.886
"GO:0009266",159,"GO:0009314",0.45353,7,"response to temperature stimulus","response to radiation",0.949921095008052,0.323125,0.778
"GO:0033993",74,"GO:0048149",0.45296,0,"response to lipid","behavioral response to ethanol",0.944265700483092,0.344625,0.626
"GO:0009584",77,"GO:0016048",0.45214,2,"detection of visible light","detection of temperature stimulus",0.942240740740741,0.245846153846154,0.754
"GO:0016241",103,"GO:0009894",0.45208,2,"regulation of macroautophagy","regulation of catabolic process",0.889446054750403,0.279888888888889,0.796
"GO:0034110",39,"GO:0098742",0.44838,3,"regulation of homotypic cell-cell adhesion","cell-cell adhesion via plasma-membrane adhesion molecules",0.937557165861514,0.324384615384615,0.693
"GO:0051494",97,"GO:0051130",0.44675,0,"negative regulation of cytoskeleton organization","positive regulation of cellular component organization",0.874495974235105,0.253153846153846,0.627
"GO:0007530",162,"GO:0007281",0.44652,21,"sex determination","germ cell development",0.933458937198068,0.493333333333333,0.61
"GO:0070050",19,"GO:0060250",0.44608,26,"neuron cellular homeostasis","germ-line stem-cell niche homeostasis",0.993828502415459,0.410384615384615,0.572
"GO:0036314",74,"GO:0048149",0.44605,0,"response to sterol","behavioral response to ethanol",0.942868760064412,0.2833125,0.67
"GO:0035075",74,"GO:0048149",0.44605,19,"response to ecdysone","behavioral response to ethanol",0.94212962962963,0.2259375,0.864
"GO:0051056",9,"GO:0007264",0.44552,8,"regulation of small GTPase mediated signal transduction","small GTPase mediated signal transduction",0.871220611916264,0.206454545454545,0.924
"GO:0034114",39,"GO:0098742",0.44488,0,"regulation of heterotypic cell-cell adhesion","cell-cell adhesion via plasma-membrane adhesion molecules",0.940819645732689,0.334923076923077,0.654
"GO:0034116",39,"GO:0098742",0.44488,2,"positive regulation of heterotypic cell-cell adhesion","cell-cell adhesion via plasma-membrane adhesion molecules",0.928378421900161,0.320461538461538,0.654
"GO:0051028",47,"GO:0006403",0.4445,15,"mRNA transport","RNA localization",0.949619967793881,0.2326,0.88
